code,date,text,value
AMGN,20180628,brief amgen and novartis present new data demonstrating long term efficacy safety and tolerability of aimovig,1
AMGN,20180615,novartis tout effectiveness safety of autoimmune drug copy,1
AMGN,20180604,fda approves mylan drug a first biosimilar to amgen s neulasta,1
AMGN,20180601,novartis aiming to go toe to toe with humira win eu panel nod,0
AMGN,20180522,brief amgen inc say all director nominee re elected to board,1
AMGN,20180521,brief fda approves prolia for glucocorticoid induced osteoporosis,1
AMGN,20180518,u s fda approves amgen drug for prevention of migraine,1
AMGN,20180517,brief amgen say fda approves aimovig a treatment for migraine prevention,1
AMGN,20180517,brief novartis amgen announce fda approval of aimovig treatment for migraine prevention,0
AMGN,20180516,brief amgen receives european commission approval for repatha evolocumab,1
AMGN,20180515,pfizer s biosimilar of amgen j j s anemia treatment get fda nod,1
AMGN,20180515,fda approves pfizer s biosimilar of amgen s epogen,0
AMGN,20180430,brief amgen receives positive chmp opinion to add overall survival result from the phase aspire study to kyprolis label,1
AMGN,20180425,brief amgen say in april co s board increased the amount authorized under co s stock repurchase program by an additional bln sec filing,1
AMGN,20180425,update amgen expects strong demand for new migraine prevention drug,0
AMGN,20180424,amgen post higher first quarter profit a sale rise percent,1
AMGN,20180424,express script target amgen lilly migraine drug in pricing shift,0
AMGN,20180424,express script target amgen lilly migraine drug in pricing shift,0
AMGN,20180424,focus express script target amgen lilly migraine drug in pricing shift,0
AMGN,20180424,rpt focus express script target new migraine drug to change u s pricing dynamic,0
AMGN,20180424,focus express script target new migraine drug to change u s pricing dynamic,0
AMGN,20180417,amgen s aimovig halved migraine day in percent of trial patient,1
AMGN,20180411,brief amgen say ceo robert bradway s fy total compensation wa mln,1
AMGN,20180410,brief amgen plan to build a new biomanufacturing plant in rhode island,1
AMGN,20180410,rhode island governor say amgen will build another plant in state,0
AMGN,20180410,rhode island governor say amgen will build another plant in state,0
AMGN,20180403,brief european commission approves expanded indication for amgen s xgeva,1
AMGN,20180329,fda expands use of amgen leukemia drug blincyto to patient with relapse risk,1
AMGN,20180326,brief coherus bioscience say u s court grant motion to dismiss patent infringement complaint,1
AMGN,20180323,brief eu medicine agency recommends approval of amgen europe sandoz biosimilar drug,1
AMGN,20180323,brief amgen and allergan receive positive chmp opinion for abp,0
AMGN,20180323,brief chmp recognizes that amgen s repatha prevents heart attack and stroke,0
AMGN,20180307,brief amgen inc set quarterly dividend of per share,1
AMGN,20180227,brief amgen receives positive chmp opinion for delivery system of neulasta,1
AMGN,20180226,appeal court decline to rehear argument for praluent injunction,1
AMGN,20180223,brief amgen receives positive opinion expanding use of xgeva denosumab,1
AMGN,20180222,brief abarca amgen enter outcome based agreement for repatha,1
AMGN,20180220,amgen loses case over fda denial of sensipar pediatric exclusivity,1
AMGN,20180214,brief amgen announces fda advisory committee meeting to review potential new use of blincyto,1
AMGN,20180201,amgen profit miss street view see broad tax reform benefit,1
AMGN,20180201,amgen quarterly profit miss eps outlook ahead of street view,0
AMGN,20180201,brief amgen inc q loss per share,0
AMGN,20180130,brief amgen receives chmp positive opinion to add updated overall survival data to kyprolis label,1
AMGN,20180122,brief amgen report aimovig met all primary secondary endpoint,1
AMGN,20180118,brief european commission approves amgen allergan s mvasi,1
AMGN,20180117,brief fda approves addition of overall survival data to kyprolis label,1
AMGN,20180109,brief biocartis and amgen sign new agreement,1
AMGN,20180105,fda expands use of amgen s blockbuster drug,1
AMGN,20180105,brief fda approves xgeva denosumab for the prevention of skeletal related event in patient with multiple myeloma,0
AMGN,20171222,amgen estimate it u s tax bill at over billion a it repatriate cash,1
AMGN,20171211,amgen s kyprolis improves overall survival in blood cancer patient,1
AMGN,20171211,brief kyprolis carfilzomib extended overall survival in patient with relapsed or refractory multiple myeloma,0
AMGN,20171206,brief carmot enters a multi year drug discovery collaboration with amgen,1
AMGN,20171205,brief xencor receives milestone payment from amgen,1
AMGN,20171204,brief biocartis and amgen sign companion diagnostic agreement for idylla tm ra biomarker test,1
AMGN,20171201,fda approves heart protection claim for amgen cholesterol drug,1
AMGN,20171129,brief amgen say aimovig phase data published in the new england journal of medicine demonstrate significant sustained efficacy in migraine prevention,1
AMGN,20171117,brief amgen launch enbrel mini with autotouch in u s,1
AMGN,20171114,brief temasek holding take share stake in vantiv inc raise share stake in amgen,1
AMGN,20171110,brief amgen receives positive chmp opinion to expand use of nplate in pediatric patient with chronic immune thrombocytopenic purpura,1
AMGN,20171110,brief amgen and allergan receive positive chmp opinion for abp,0
AMGN,20171106,brief amgen announces new analysis of high risk patient subgroup,1
AMGN,20171102,brief amgen novartis announce expanded collaboration with banner alzheimer s institute,1
AMGN,20171031,japan s kirin cash out of amgen drug joint venture,1
AMGN,20171031,brief kirin amgen joint venture to become wholly owned subsidiary of amgen,0
AMGN,20171031,brief kirin say terminating shareholder agreement of jv with amgen,0
AMGN,20171025,amgen quarterly profit top expectation despite sale decline,1
AMGN,20171024,brief amgen appoints wanda austin to board of director,1
AMGN,20171024,brief amgen board declares per share dividend for q,0
AMGN,20171023,brief amgen s phase a r r o w study of once weekly kyprolis regimen meet primary endpoint,1
AMGN,20171016,brief amgen and boston child s hospital enter into neuroscience research collaboration,1
AMGN,20171009,brief fda accepts supplemental biologics license application for prolia,1
AMGN,20171003,brief amgen cytomx therapeutic announce strategic collaboration in immuno oncology,1
AMGN,20170928,abbvie amgen settlement set humira u s biosimilar launch for,1
AMGN,20170928,brief amgen and abbvie agree to settlement allowing commercialization of amgevita,0
AMGN,20170926,brief amgen and simcere announce strategic collaboration to co develop and commercialize biosimilars in china,1
AMGN,20170925,hospira must pay amgen million in biosimilar patent case jury,1
AMGN,20170925,brief amgen provides update on hurricane maria,0
AMGN,20170914,u s fda approves biosimilar version of cancer drug avastin,1
AMGN,20170914,brief u s fda approved amgen s mvasi a a biosimilar to avastin,0
AMGN,20170912,brief ucb and amgen announce detailed result from the phase arch study,1
AMGN,20170831,brief european commission approves expanded use of mimpara for the treatment of secondary hyperparathyroidism in child with end stage renal disease on dialysis,1
AMGN,20170830,brief long term analysis of phase head to head study confirms kyprolis carfilzomib regimen extends overall survival in patient with relapsed multiple myeloma,1
AMGN,20170830,brief fda accepts amgen s filing of a supplemental new drug application to add overall survival result to kyprolis carfilzomib label,0
AMGN,20170824,brief amgen foundation expands amgen biotech experience,1
AMGN,20170821,brief amgen to present new data from the repatha cardiovascular outcome study,1
AMGN,20170817,brief amgen and humana partner for improved health outcome,1
AMGN,20170814,brief soros fund management llc dissolve share stake in alphabet amgen american airline,1
AMGN,20170814,brief temasek holding take stake in jpmorgan biogen celgene,0
AMGN,20170731,update express script to cover mylan s epipen exclude rival,1
AMGN,20170731,brief amgen and allergan submit biosimilar biologics license application for abp to u s fda,0
AMGN,20170731,brief amgen submits supplemental biologics license application for prolia in glucocorticoid induced osteoporosis,0
AMGN,20170728,brief amgen set quarterly dividend of shr,1
AMGN,20170727,amgen get fast fda review for adding heart benefit to cholesterol drug label,1
AMGN,20170727,brief fda grant priority review for amgen s supplemental biologics license application for repatha,0
AMGN,20170725,amgen second quarter profit top street view share fall,1
AMGN,20170725,update amgen nd quarter profit top street view share fall,0
AMGN,20170725,corrected update amgen nd quarter profit top street view share fall,0
AMGN,20170725,brief amgen q gaap shr,0
AMGN,20170725,brief amgen q gaap shr,0
AMGN,20170725,amgen nd quarter profit top street estimate raise forecast,0
AMGN,20170720,brief amgen say fda accepts biologics license application for aimovig,1
AMGN,20170718,brief amgen and array biopharma announce preclinical license and collaboration agreement,1
AMGN,20170717,brief ligand enters into commercial license supply agreement with amgen,1
AMGN,20170716,brief amgen and ucb provide update on regulatory status of evenity in u s,1
AMGN,20170713,brief amgen allergan to discus data supporting biologics license application for abp,1
AMGN,20170629,brief fda approves vectibix for use in wild type ra metastatic colorectal cancer,1
AMGN,20170627,novartis get european ok for biosimilar of amgen s enbrel,1
AMGN,20170623,brief amgen receives positive chmp opinion to expand use of mimpara,1
AMGN,20170612,brief amgen s multiple myeloma treatment in combination with dexamethasone receives nice recommendation for use at first relapse,1
AMGN,20170612,update u s supreme court speed copycat biologic drug to market,0
AMGN,20170612,fda reject coherus s biosimilar for neulasta share plunge,0
AMGN,20170612,rpt update fda reject coherus s biosimilar for neulasta share plunge,0
AMGN,20170612,fda reject coherus s biosimilar for neulasta share plunge,0
AMGN,20170612,fda reject coherus biosimilar for amgen s neulasta,0
AMGN,20170607,brief amgen allergan announce fda advisory committee meeting to review abp,1
AMGN,20170606,regeneron sanofi urge court to reverse ban on cholesterol drug,1
AMGN,20170605,brief amgen submits regulatory application for repatha cardiovascular outcome data in u europe,1
AMGN,20170605,week ahead in intellectual property feb,0
AMGN,20170509,brief feldan therapeutic and elasmogen announce research agreement with amgen,1
AMGN,20170508,brief amgen file for potential five part senior note offering,1
AMGN,20170502,brief amgen harvard pilgrim agree to contract for repatha,1
AMGN,20170427,update india watchdog order antitrust probe into roche cancer drug,1
AMGN,20170426,cost control help offset lower amgen first quarter drug sale,1
AMGN,20170426,brief amgen report q gaap earnings per share,0
AMGN,20170426,brief amgen optimistic for enbrel sale rebound,0
AMGN,20170426,amgen first quarter profit exceeds street estimate on lower cost,0
AMGN,20170425,brief coherus bioscience completes formality with amgen for coherus chs,1
AMGN,20170424,brief amgen announces expanded commercial collaboration with novartis for erenumab in migraine,1
AMGN,20170406,brief amgen say ceo robert bradway s total compensation for wa mln v mln in sec filing,1
AMGN,20170404,brief amgen submits application in the u s and europe to expand current indication for xgeva,1
AMGN,20170329,brief fda grant priority review for amgen s blincyto supplemental biologics license application,1
AMGN,20170329,brief amgen enters into agreement with inovalon and avalere,0
AMGN,20170323,brief european commission approves amgevita for treatment of certain inflammatory disease,1
AMGN,20170321,sanofi regeneron sue amgen to protect eczema drug from patent claim,1
AMGN,20170317,wall st flat a bank amgen weigh adobe rally,1
AMGN,20170317,express script say amgen data open door to patient,0
AMGN,20170317,express script say amgen data open door to patient,0
AMGN,20170317,u stock wall st little changed a healthcare stock weigh,0
AMGN,20170317,rpt amgen cholesterol drug cut heart attack stroke risk more than pct study,0
AMGN,20170317,amgen cholesterol drug cut heart attack stroke risk more than pct study,0
