code,name,date,headline,article
CSCO,Cisco Systems Inc,20130214,Startup Embrane wins Peer1 SDN contract over Cisco and Juniper ,Virtual networking company Embrane has won hosting company Peer1 as a customer for its Heleos product  beating out larger vendors such as Cisco Systems Inc and Juniper Networks Inc.
CSCO,Cisco Systems Inc,20130213,UPDATE 2-Cisco results beat Street; CEO sees improvement in Europe ,Feb 13 Cisco  the network equipment maker  reported quarterly results that topped Wall Street views on Wednesday  and its chief executive said there were signs of improvements in its business in Europe.
CSCO,Cisco Systems Inc,20130207,TIM Brasil taps Cisco chief Abreu as new CEO ,SAO PAULO  Feb 7 The board of TIM Participaçoes SA  Brazil's second-largest wireless phone company  chose Rodrigo Abreu as its new chief executive  according to a securities filing on Thursday.
CSCO,Cisco Systems Inc,20130206,Europe  data caps curb growth of world mobile data traffic - Cisco ,Feb 6 Europe's economic slowdown and the introduction of caps on mobile data usage have slightly damped growth of mobile data traffic despite more mobile users  devices and machine-to-machine connections  according to Cisco Systems .
CSCO,Cisco Systems Inc,20130124,Cisco sells home networking business to Belkin ,SAN FRANCISCO Cisco Systems Inc is selling its home networking business to Belkin  the networking giant's latest move to exit the consumer business.
CSCO,Cisco Systems Inc,20130123,Cisco to buy Israel-based software maker for $475 million ,Cisco Systems Inc said it will buy Israeli software maker Intucell for about $475 million in cash to expand its mobile network management offerings.
CSCO,Cisco Systems Inc,20130117,Cisco acquires minority stake in Russia's Parallels ,MOSCOW Networking equipment company Cisco Systems Inc has acquired a small stake in Russian software developer Parallels  Parallels said on Thursday.
CSCO,Cisco Systems Inc,20130114,REFILE-DEALTALK-Cisco eager to regain ground as network security leader ,* Tried Palo Alto Networks  could not agree value - sources
CSCO,Cisco Systems Inc,20130111,East Carolina University sues Cisco over slogan ,"East Carolina University (ECU) has filed a lawsuit against Cisco Systems Inc over the use of its registered trademark ""Tomorrow Starts Here""  which is central to the network equipment company's new marketing campaign."
CSCO,Cisco Systems Inc,20121216,Cisco hires bank to sell home wireless router unit: report ,Networking equipment company Cisco Systems Inc  has hired Barclays  to sell its Linksys home router unit  a report said on Sunday.
CSCO,Cisco Systems Inc,20121207,Cisco bets on software and services for mid-term growth ,NEW YORK Cisco Systems laid out its mid-term growth strategy on Friday  betting on increased demand for software  services and security as it strives to become the world's leading information technology company.
CSCO,Cisco Systems Inc,20121130,CORRECTED-RPT-INSIGHT-Lawyers gain from 'say-on-pay' suits targeting US firms ,(Corrects 14th paragraph to show Cisco lawsuit has not been dismissed)
CSCO,Cisco Systems Inc,20121129,Cisco to buy privately held network software company ,Cisco Systems Inc said it will buy privately held network traffic-management software maker Cariden Technologies Inc for about $141 million in cash.
CSCO,Cisco Systems Inc,20121119,BRIEF-Cisco Systems shares up 1.2 percent in premarket trade ,NEW YORK  Nov 19 Cisco Systems Inc :  * Shares up 1.2 percent in premarket trade
CSCO,Cisco Systems Inc,20121115,Cisco to buy Cloupia for $125 million ,NEW YORK Cisco Systems  plans to buy Cloupia  a privately held data center software company  for about $125 million  including retention-based incentives.
CSCO,Cisco Systems Inc,20121114,Wall Street drops on deficit  Middle East concerns ,NEW YORK Stocks slid on Wednesday with declines accelerating after President Barack Obama set up a drawn-out fight over the fiscal cliff when he stuck to his pledge to raise taxes on the wealthy  and as violence increased in the Middle East. | Video 
CSCO,Cisco Systems Inc,20121113,UPDATE 3-Cisco sees slower growth in second quarter ,* Q1 revenue up 6 pct at $11.9 bln vs Street view of $11.77 bln
CSCO,Cisco Systems Inc,20121112,Cisco to meet quarterly target  disappoint on outlook ,Tech investors hoping for good news may have to look further than Cisco Systems Inc's  quarterly report as analysts expect Chief Executive John Chambers to be pessimistic in his forecast for the coming year.
CSCO,Cisco Systems Inc,20121011,Cisco says Huawei misstated facts in 2003 copyright case ,NEW YORK Cisco Systems on Thursday accused Huawei Technologies Co Ltd of misstating facts concerning their 2003 copyright infringement case and released segments from what it said was a previously sealed document.
CSCO,Cisco Systems Inc,20121009,ZTE confirms Cisco has halted equipment deal ,SHANGHAI ZTE Corp  China's second largest telecom equipment maker  said on Tuesday that Cisco Systems has terminated its agreement with the company  confirming an earlier Reuters report.
CSCO,Cisco Systems Inc,20121008,Exclusive: Cisco cuts ties to China's ZTE after Iran probe ,LONDON Cisco Systems Inc. has ended a longstanding sales partnership with ZTE Corp after an internal investigation into allegations that the Chinese telecommunications equipment maker sold Cisco networking gear to Iran. | Video 
CSCO,Cisco Systems Inc,20121004,Cisco taps two execs in CEO race ,Networking equipment company Cisco Systems is expanding the roles of two executives it has identified as possible successors to long-serving Chief Executive John Chambers.
CSCO,Cisco Systems Inc,20120926,Cisco CEO: Next U.S. president must take page from Clinton's book ,NEW YORK Cisco Systems Inc CEO John Chambers  a supporter of Mitt Romney  says the country's next head of state should take his cues from former President Bill Clinton who was able to work effectively with businesses to generate jobs and create budget surpluses. | Video 
CSCO,Cisco Systems Inc,20120925,Cisco CEO: Next US president must take page from Clinton's book ,NEW YORK Cisco Systems Inc CEO John Chambers  a supporter of Mitt Romney  says the country's next head of state should take his cues from former President Bill Clinton  regardless of who emerges as the victor in November's election.
CSCO,Cisco Systems Inc,20120830,Ciena forecast weak as carriers delay projects; shares fall ,Network equipment maker Ciena Corp  posted a higher-than-expected quarterly loss and forecast fourth-quarter revenue below estimates as customers delayed orders  sending its shares down 12 percent in premarket trading.
CSCO,Cisco Systems Inc,20120823,Analysis: Cisco  EMC partnership turning into rivalry ,Cisco Systems Inc  the world's biggest network equipment maker  and EMC Corp  the leading data storage company  are increasingly encroaching on each other's turfs  in a sign their long partnership may be unraveling.
CSCO,Cisco Systems Inc,20120816,Wall Street hits four-month high  boosted by Germany  Cisco ,NEW YORK The S&P 500 closed at its highest level since early April on Thursday after comments from German Chancellor Angela Merkel that appeared to support the European Central Bank's efforts to fight the region's debt crisis  while Cisco Systems jumped after it raised its dividend. | Video 
CSCO,Cisco Systems Inc,20120815,Cisco still pessimistic on Europe  raises dividend ,Cisco Systems Inc offered little hope that dire economic conditions in Europe would come to an end any time soon but pleased investors with a 75 percent dividend hike as the company posted quarterly results that beat estimates. | Video 
CSCO,Cisco Systems Inc,20120813,Cisco's fourth quarter won't sparkle  but will deliver ,Cisco Systems fourth quarter results may not renew the spark in Wall Street's fading love affair with the network equipment maker  but for those investors looking for a steady and predictable relationship the company is unlikely to disappoint.
CSCO,Cisco Systems Inc,20120810,TEXT-S&P raises NDS Rtg to 'A+'; rtg withdrawn at issuer request ,The rating action factors in NDS' enhanced credit profile  following its  acquisition by the U.S.-based technology firm Cisco Systems Inc.  (A+/Stable/A-1+). Cisco announced the completion of its acquisition  for  around $5 billion  on July 31  2012. The upgrade takes into account the  integration of all NDS' operations into Cisco's Service Provider Video  Technology Group division.
CSCO,Cisco Systems Inc,20120809,S&P 500 extends rally to day five with slim gain ,NEW YORK The Standard & Poor's 500 extended its rally to a fifth day on Thursday  again eking out a tiny gain as lingering expectations for economic stimulus from central banks lent support to a market lacking new catalysts. | Video 
CSCO,Cisco Systems Inc,20120802,Cisco appoints Marc Benioff  Kristina Johnson as directors ,NEW YORK Cisco Systems Inc  said on Thursday it had given board seats to Marc Benioff  head of salesforce.com   and Kristina Johnson  former U.S. under secretary of energy.
CSCO,Cisco Systems Inc,20120723,Cisco to cut about 1 300 jobs ,Network equipment maker Cisco Systems said on Monday that it plans to cut about 1 300 jobs as part of ongoing efforts to restructure the company.
CSCO,Cisco Systems Inc,20120713,EU set to okay Cisco's $5 billion NDS deal: source ,BRUSSELS U.S. network equipment maker Cisco is expected to gain unconditional EU approval for its $5 billion purchase of TV software developer NDS after regulators indicated the deal would not pose any serious competition concerns  a person familiar with the matter said on Friday.
CSCO,Cisco Systems Inc,20120712,Analysis: Cisco's loss is Palo Alto Networks' gain ,"NEW YORK When Cisco Systems Inc decided years ago to drop a network-security project known internally as ""Apollo "" little did it know it had paved the way for a startup to blossom into a formidable competitor."
CSCO,Cisco Systems Inc,20120626,Cisco gives CTO stronger role in exec shift ,Cisco Systems Inc's chief technology officer Padmasree Warrior is taking on the additional job of chief strategy officer but unlike her predecessor  Ned Hooper  she is not considered a contender to be CEO.
