company,date,time
Alphabet Inc Class C (GOOG),2018-07-03,Israel says Hamas tried to snare soldiers in World Cup cyber trap
Alphabet Inc Class C (GOOG),2018-07-03,EU watchdog says some banks too plodding to win fintech race
Alphabet Inc Class C (GOOG),2018-07-03,Ugandan groups file court challenge against social media tax
Alphabet Inc Class C (GOOG),2018-07-03,China's Xiaomi says American ties to smooth U.S. push amid trade tension
Alphabet Inc Class C (GOOG),2018-07-03,Google delay on ads standard for EU privacy law creates compliance mess
Alphabet Inc Class C (GOOG),2018-07-02,Uganda levies unpopular social media tax  criticized by Amnesty
Alphabet Inc Class C (GOOG),2018-07-02,Struggling smartphone maker HTC to slash 1 500 jobs in Taiwan
Alphabet Inc Class C (GOOG),2018-07-02,Websites and online advertisers test limits of European privacy law
Alphabet Inc Class C (GOOG),2018-06-29,Trillion dollar wipeout: world stocks' worst first half since 2010
Alphabet Inc Class C (GOOG),2018-06-29,Facebook Drops Blanket Ban On Cryptocurrency Ads 
Alphabet Inc Class C (GOOG),2018-06-28,California lawmakers approve data-privacy bill opposed by Silicon Valley
Alphabet Inc Class C (GOOG),2018-06-28,Twitter  Facebook launch tools to track advertising
Alphabet Inc Class C (GOOG),2018-06-28,Pokemon Go creator plans to sell the tech behind its games
Alphabet Inc Class C (GOOG),2018-06-28,Majority of Americans think social media platforms censor political views: Pew survey
Alphabet Inc Class C (GOOG),2018-06-28,Workers can shield German conglomerates from GE-style breakups
Alphabet Inc Class C (GOOG),2018-06-28,AI ambulances and robot doctors: China seeks digital salve to ease hospital strain
Alphabet Inc Class C (GOOG),2018-06-28,Kroger will road test Nuro's driverless delivery vans in autumn
Alphabet Inc Class C (GOOG),2018-06-28,Huawei chairman hits out at U.S. politicians over university funding
Alphabet Inc Class C (GOOG),2018-06-28,Instagram Lite goes live on Google Play
Alphabet Inc Class C (GOOG),2018-06-28,Waymo needs 'large number' of cars for European robo-taxis: CEO
Alphabet Inc Class C (GOOG),2018-06-27,Google retires DoubleClick  AdWords brand names
Alphabet Inc Class C (GOOG),2018-06-27,Facebook pulls plug on Project Aquila
Alphabet Inc Class C (GOOG),2018-06-26, Facebook Announces Conditional Reversal of Crypto Ad Ban 
Alphabet Inc Class C (GOOG),2018-06-25, Brazen Crypto Culprits Create Fake Exchanges; Dupe Unsuspecting Users With Counterfeit Money 
Alphabet Inc Class C (GOOG),2018-06-25,AT&T to buy online ad exchange firm AppNexus
Alphabet Inc Class C (GOOG),2018-06-25,ProSieben  Discovery to build German TV streaming platform
Alphabet Inc Class C (GOOG),2018-06-25, 5 Most Profitable ICOs of 2018 (So Far) 
Alphabet Inc Class C (GOOG),2018-06-25,ProSieben  Discovery team up to create German TV streaming platform
Alphabet Inc Class C (GOOG),2018-06-24,Wall Street Week Ahead: Supercharged telecom sector could become investor favorite
Alphabet Inc Class C (GOOG),2018-06-24,Waiting for Peter Thiel: big tech directors miss shareholder meetings
Alphabet Inc Class C (GOOG),2018-06-22,Top 5 Things That Moved Markets This Past Week
Alphabet Inc Class C (GOOG),2018-06-22,Supreme Court restricts police on cellphone location data
Alphabet Inc Class C (GOOG),2018-06-22,Renewable energy seeks demand  investment to survive Trump squeeze
Alphabet Inc Class C (GOOG),2018-06-26,Orlando ends facial recognition program with Amazon
Alphabet Inc Class C (GOOG),2018-06-26, ING: Interest in Bitcoin to Experience Another Boom 
Alphabet Inc Class C (GOOG),2018-06-26,Ad infinitum? Mad Men seek new pitch for digital age
Alphabet Inc Class C (GOOG),2018-06-26,Overhauled Telecom Sector Could Become Hot Wall Street Bet  
Alphabet Inc Class C (GOOG),2018-06-26,Audi partners with Israel's autonomous vehicle simulation startup Cognata
Alphabet Inc Class C (GOOG),2018-06-26,Europe claws higher after China enters bear territory
Alphabet Inc Class C (GOOG),2018-06-26,For 'French Tech'  Macron's global appeal a double-edged sword
Alphabet Inc Class C (GOOG),2018-06-25,Video makers want YouTube to change subscription tool
Alphabet Inc Class C (GOOG),2018-06-25,Trump officials send mixed signals on China investment curbs  markets sink
Alphabet Inc Class C (GOOG),2018-06-25,Surprises lurk in Trump's China tariff list  from thermostats to vaping devices
Alphabet Inc Class C (GOOG),2018-06-22,Peru fans take $800 taxi to get to World Cup game
Alphabet Inc Class C (GOOG),2018-06-22, NANO (NANO) Newly Launched Android Wallet Compromised  Seed Derivation Found Unsafe 
Alphabet Inc Class C (GOOG),2018-06-21,YouTube pushes memberships  merchandise as alternatives to ads
Alphabet Inc Class C (GOOG),2018-06-21,Index provider MSCI delays decision on unequal voting rights stocks
Alphabet Inc Class C (GOOG),2018-06-21,EU Parliament committee votes for tougher EU copyright rules to rein in tech giants
Alphabet Inc Class C (GOOG),2018-06-21,U.S. lawmakers want Google to reconsider links to China's Huawei
Alphabet Inc Class C (GOOG),2018-06-20,Exclusive: Toyota  pressed to innovate  is cutting marketing costs to fuel research
Alphabet Inc Class C (GOOG),2018-06-20,New FTC chair wants to look at market power of big internet companies
Alphabet Inc Class C (GOOG),2018-06-20,Instagram expands into long videos  will compete with YouTube
Alphabet Inc Class C (GOOG),2018-06-20,What trade war? FAANGs scale new highs
Alphabet Inc Class C (GOOG),2018-06-20,Doom and gloom in advertising? I don't see it  says IPG boss Roth
Alphabet Inc Class C (GOOG),2018-06-20,Media stocks  techs boost S&P; Nasdaq hits record high
Alphabet Inc Class C (GOOG),2018-06-20,Germany  France agree on harmonization of corporate tax systems
Alphabet Inc Class C (GOOG),2018-06-20,Sorrell's heir apparent flags need for radical change at WPP
Alphabet Inc Class C (GOOG),2018-06-20,Billionaire Fredriksen invests in Norway data center  transatlantic cable
Alphabet Inc Class C (GOOG),2018-06-19,Silicon Valley-style coding boot camp seeks to reset Japan Inc
Alphabet Inc Class C (GOOG),2018-06-19,Cheddar: AT&T in talks to acquire ad-tech firm AppNexus
Alphabet Inc Class C (GOOG),2018-06-19,EU copyright reforms draw fire from internet luminaries as key vote looms
Alphabet Inc Class C (GOOG),2018-06-19,Facebook expands offerings for video creators to cash in on views
Alphabet Inc Class C (GOOG),2018-06-19,Facebook expands offerings for video creators to cash in on views
Alphabet Inc Class C (GOOG),2018-06-18,Stocks- U.S. Futures Fall as Trade Tensions Continue
Alphabet Inc Class C (GOOG),2018-06-15,Apple poaches senior self-driving engineer from Waymo
Alphabet Inc Class C (GOOG),2018-06-15,Apple confirms hiring Waymo senior engineer
Alphabet Inc Class C (GOOG),2018-06-15,Germany's Merkel floats tougher stance in trade row with U.S.
Alphabet Inc Class C (GOOG),2018-06-15,Carrefour boss hails progress in e-commerce strategy
Alphabet Inc Class C (GOOG),2018-06-15, Women “Shockingly Underrepresented” in Blockchain  Crypto Space  CFR Notes 
Alphabet Inc Class C (GOOG),2018-06-15,Egyptian fans hope for 'double happiness' from Eid and World Cup
Alphabet Inc Class C (GOOG),2018-06-15,Chinese cyber attacks on Taiwan government becoming harder to detect: source
Alphabet Inc Class C (GOOG),2018-06-14,AT&T closes $85 billion deal for Time Warner
Alphabet Inc Class C (GOOG),2018-06-14,Facebook's public relations chief to step down
Alphabet Inc Class C (GOOG),2018-07-24,Sensor specialist AMS bets on self-driving cars
Alphabet Inc Class C (GOOG),2018-07-24,Philips  Asus  Pioneer and D&M hit with e-commerce fines
Alphabet Inc Class C (GOOG),2018-07-24,Stocks - Wall Street Surges on Strong Earnings Results
Alphabet Inc Class C (GOOG),2018-07-24,Stocks - Alphabet  Harley-Davidson  Verizon Gain in Pre-market; Whirlpool Tanks
Alphabet Inc Class C (GOOG),2018-07-24,Stocks- U.S. Futures Rise As Strong Google Earnings Boosts Tech Sector 
Alphabet Inc Class C (GOOG),2018-07-24,U.S. firms face off with Indian rival in lobbying against data storage rules
Alphabet Inc Class C (GOOG),2018-07-24, Tron (TRX) Confirms BitTorrent Acquisition  Garners 100 Million Active Users 
Alphabet Inc Class C (GOOG),2018-07-24,Top 5 Things To Know In The Market On Tuesday: Google  Harley  AT&T
Alphabet Inc Class C (GOOG),2018-07-24,Shares get China stimulus boost  bonds show the strain
Alphabet Inc Class C (GOOG),2018-07-23,Alphabet trounces profit estimates as Google reins in costs
Alphabet Inc Class C (GOOG),2018-06-19,CrowdStrike raises $200 million  continues to evaluate IPO: CEO
Alphabet Inc Class C (GOOG),2018-06-19,New 'spider' ETF captures Facebook  AT&T in its web
Alphabet Inc Class C (GOOG),2018-06-18,Google to invest $550 million in China e-commerce giant JD.com
Alphabet Inc Class C (GOOG),2018-06-18,SurveyMonkey confidentially files for IPO
Alphabet Inc Class C (GOOG),2018-06-18,EU sees signs of improvement after Google antitrust shopping case
Alphabet Inc Class C (GOOG),2018-06-18,Americans grapple with recognizing facts in news stories: Pew survey
Alphabet Inc Class C (GOOG),2018-06-18,Amazon to add over 1 000 jobs in Ireland in country's biggest staff boost this year
Alphabet Inc Class C (GOOG),2018-06-18,Stocks- Dow Slumps 200 Points On Trade War Concerns   
Alphabet Inc Class C (GOOG),2018-06-18,Alphabet  Intel  Tesla  GE Head Lower in Pre-Market  JD.com Jumps
Alphabet Inc Class C (GOOG),2018-06-18,Unilever takes stand against digital media's fake followers
Alphabet Inc Class C (GOOG),2018-06-14,Facebook's public face exits role
Alphabet Inc Class C (GOOG),2018-06-14,S&P inches higher as ECB signals gradual rate hikes
Alphabet Inc Class C (GOOG),2018-06-14, Justin Sun Announces New Tron Wallet Chrome Plugin 
Alphabet Inc Class C (GOOG),2018-06-14,Sports betting goes live in New Jersey
Alphabet Inc Class C (GOOG),2018-06-14, Bitcoin Searches Spike On Google Trends 
Alphabet Inc Class C (GOOG),2018-06-14,'Where is Singapore?': Trump-Kim summit a PR coup for tiny city-state
Alphabet Inc Class C (GOOG),2018-06-14,Norwegian wealth fund backed Sorrell's farewell pay at WPP AGM
Alphabet Inc Class C (GOOG),2018-06-13,Comcast offers $65 billion to lure Fox from Disney bid
Alphabet Inc Class C (GOOG),2018-06-13,Cyber attack on Mexico campaign site triggers election nerves
Alphabet Inc Class C (GOOG),2018-06-13,Fox shares pop ahead of expected Comcast bid
Alphabet Inc Class C (GOOG),2018-06-11,CNBC: Microsoft is working on AI chips for Azure
Alphabet Inc Class C (GOOG),2018-06-11,U.S. net neutrality rules expire  court battle looms
Alphabet Inc Class C (GOOG),2018-06-11,Carrefour takes on French rivals in e-commerce with Google tie-up
Alphabet Inc Class C (GOOG),2018-06-11,Mayor Khan says booming tech sector to help London through Brexit
Alphabet Inc Class C (GOOG),2018-06-11,Mapbox taps ex-Apple designer to head augmented reality efforts
Alphabet Inc Class C (GOOG),2018-06-11, Cryptos and Arbitrage; A Startup Looks to Help Traders 
Alphabet Inc Class C (GOOG),2018-06-08,U.S. Justice Department  AT&T await nail-biter of a court decision
Alphabet Inc Class C (GOOG),2018-06-08, EOS Bug Hunt Nets One Hacker $120 000 
Alphabet Inc Class C (GOOG),2018-06-08,U.S.  Canada urge delay in vote on Vietnam's cybersecurity bill
Alphabet Inc Class C (GOOG),2018-06-07,Britain remains top European hub for tech investors: study
Alphabet Inc Class C (GOOG),2018-06-06,Facebook enlists anchors from CNN  Fox News  Univision for news shows
Alphabet Inc Class C (GOOG),2018-06-06,Tech sector headed for fall reorganization (and volatility)
Alphabet Inc Class C (GOOG),2018-06-06,Volatility may hit Wall Street as Alphabet  Facebook leave tech sector group
Alphabet Inc Class C (GOOG),2018-06-05,WSJ: Instagram readying long-form user video posting
Alphabet Inc Class C (GOOG),2018-06-05,CNBC: Amazon's answer to Google X works on cancer research  medical records
Alphabet Inc Class C (GOOG),2018-06-05,GitLab gains developers after Microsoft buys rival GitHub
Alphabet Inc Class C (GOOG),2018-06-05,Equities edge lower though U.S. techs extend gains; Mexican peso slips
Alphabet Inc Class C (GOOG),2018-06-05, Zerostate ICO Review: Not Our First Choice 
Alphabet Inc Class C (GOOG),2018-06-05,CNBC: Google was in talks for GitHub buy but Microsoft won out
Alphabet Inc Class C (GOOG),2018-06-05,Deep in the Pentagon  a secret AI program to find hidden nuclear missiles
Alphabet Inc Class C (GOOG),2018-06-05,Bitcoin Continues to Struggle as Interest in Cryptos Wanes
Alphabet Inc Class C (GOOG),2018-06-05,Washington state sues over election ads
Alphabet Inc Class C (GOOG),2018-06-04,CNBC: Google Searches for Bitcoin Down 75% Since Early 2018
Alphabet Inc Class C (GOOG),2018-06-04,Washington state sues Facebook  Google over election ad disclosure
Alphabet Inc Class C (GOOG),2018-06-04,U.S. Senator Flake  former Google CEO meet with new Cuban president
Alphabet Inc Class C (GOOG),2018-06-04,Finance Industry Calls Google’s Crypto Ad Ban ‘Unfair’  ‘Troubling’
Alphabet Inc Class C (GOOG),2018-06-04,Invesco QQQ Trust ETF (QQQ) May Summary
Alphabet Inc Class C (GOOG),2018-06-04, Krypton Capital Launches LEVER8 to Provide PR Services for Crypto Projects 
Alphabet Inc Class C (GOOG),2018-06-04,Central Banks Must Face Financial Imbalances  Ex-BOJ Chief Says
Alphabet Inc Class C (GOOG),2018-06-03,Former BOJ Governor Shirakawa says gauging inflation has become difficult
Alphabet Inc Class C (GOOG),2018-06-01,Palo Alto names former SoftBank exec Nikesh Arora CEO
Alphabet Inc Class C (GOOG),2018-06-01,Google plans not to renew military deal protested by employees: source
Alphabet Inc Class C (GOOG),2018-06-01,Tech leads Wall Street's advance after strong jobs data
Alphabet Inc Class C (GOOG),2018-06-01,Apple to debut phone-to-phone augmented reality: sources
Alphabet Inc Class C (GOOG),2018-06-01,Marchionne ramps up SUVs as prepares to hand over Fiat Chrysler wheel
Alphabet Inc Class C (GOOG),2018-06-01,VMware plans to expand to Microsoft  Google cloud platforms
Alphabet Inc Class C (GOOG),2018-06-01,Rajaratnam fails to cut U.S. insider trading conviction  sentence
Alphabet Inc Class C (GOOG),2018-06-01,Apple looks to ad growth with new app network
Alphabet Inc Class C (GOOG),2018-06-01,Facebook  Twitter up on bullish MKM Partners note
Alphabet Inc Class C (GOOG),2018-06-01,Norway wealth fund opposes MSCI proposal on unequal voting rights
Alphabet Inc Class C (GOOG),2018-06-01,Google's 'Reserve' tool winning converts  taking search to next level
Alphabet Inc Class C (GOOG),2018-05-31,SoftBank joins GM in self-driving car race; GM shares soar
Alphabet Inc Class C (GOOG),2018-05-31,Nordic countries oppose EU plans for digital tax on firms' turnover
Alphabet Inc Class C (GOOG),2018-05-31,Waymo to get more than 60 000 cars from Fiat Chrysler for robotaxis
Alphabet Inc Class C (GOOG),2018-05-31, Constellation Labs: Blockchain Projects in “Big Danger of Creating a Plutocracy” 
Alphabet Inc Class C (GOOG),2018-05-31,Microsoft Overtakes Alphabet As Third Most Valuable Company 
Alphabet Inc Class C (GOOG),2018-05-31,Uber  Waymo in talks about self-driving partnership: Uber CEO
Alphabet Inc Class C (GOOG),2018-05-30,Google launches second app in China  woos top smartphone market
Alphabet Inc Class C (GOOG),2018-05-30,Buffett proposed to invest $3 billion in Uber  but talks failed: Bloomberg
Alphabet Inc Class C (GOOG),2018-05-30,Mapbox partners with Microsoft  Intel to provide self-driving car maps
Alphabet Inc Class C (GOOG),2018-05-30,Meeker saw no smartphone growth in 2017  IDC sees same for 2018
Alphabet Inc Class C (GOOG),2018-05-30, Court Slaps Preliminary Injunction on Axiom Zen over CryptoKitties Collectibles 
Alphabet Inc Class C (GOOG),2018-05-30,Sorrell plots comeback with new listed company after WPP exit
Alphabet Inc Class C (GOOG),2018-05-30,Microsoft tops Alphabet's market cap
Alphabet Inc Class C (GOOG),2018-05-29,Canadian who helped Yahoo email hackers gets five years in prison
Alphabet Inc Class C (GOOG),2018-05-29,In China's booming tech scene  women battle sexism and conservative values
